date,stocks,count
2015-11-30,"ADANIENSOL, ADANIENT, ADANIPORTS, ADANIPOWER, ADANITRANS, AMBUJACEM, ANANTRAJ, APOLLOTYRE, ASHOKLEY, AUROPHARMA, AXISBANK, BAJFINANCE, BANKBARODA, BEL, BHARTIARTL, BHEL, BIOCON, BPCL, BSOFT, CANBK, CESC, CGPOWER, CIPLA, COALINDIA, COFORGE, DABUR, DCBBANK, DELTACORP, DLF, DRREDDY, EXIDEIND, FEDERALBNK, GAIL, GMRINFRA, HAVELLS, HCLTECH, HDFCBANK, HFCL, HINDALCO, ICICIBANK, IDBI, INDUSTOWER, INFY, INTELLECT, IOB, IOC, ITC, JINDALSTEL, JSWENERGY, JSWSTEEL, JUBLFOOD, JUSTDIAL, LICHSGFIN, LT, LTFOODS, M&M, MANAPPURAM, MARICO, MARUTI, MOTHERSON, NBCC, NESTLEIND, NHPC, NMDC, NTPC, ONGC, PETRONET, PFC, PNB, POWERGRID, PTC, RADICO, RCOM, RECLTD, RELIANCE, RPOWER, SAIL, SBIN, SHRIRAMFIN, SOUTHBANK, SUNPHARMA, TATAMOTORS, TATAPOWER, TATASTEEL, TCS, TECHM, TITAGARH, TVSMOTOR, UNIONBANK, UPL, VEDL, VOLTAS, WELCORP, WIPRO, YESBANK, ZEEL, ZYDUSLIFE",97
2015-12-31,"ADANIENSOL, ADANIENT, ADANIPORTS, ADANIPOWER, ADANITRANS, AMBUJACEM, ANANTRAJ, APLAPOLLO, APOLLOTYRE, ASHOKLEY, AUROPHARMA, AXISBANK, BAJFINANCE, BANKBARODA, BEL, BHARTIARTL, BHEL, BIOCON, BPCL, BSOFT, CANBK, CESC, CGPOWER, COALINDIA, DCBBANK, DELTACORP, DLF, DRREDDY, FEDERALBNK, GAIL, GMRINFRA, HAVELLS, HCLTECH, HDFCBANK, HFCL, HINDALCO, HINDUNILVR, ICICIBANK, IDBI, IDFCFIRSTB, INDHOTEL, INDIGO, INDUSTOWER, INFY, INTELLECT, IOC, ITC, JINDALSTEL, JSWENERGY, JSWSTEEL, JUBLFOOD, LICHSGFIN, LT, M&M, MANAPPURAM, MANINFRA, MARICO, MOTHERSON, NBCC, NETWORK18, NHPC, NMDC, NTPC, ONGC, PETRONET, PFC, PNB, POWERGRID, PRAJIND, RCOM, RECLTD, RELIANCE, RPOWER, SAIL, SAREGAMA, SBIN, SHRIRAMFIN, SJVN, SOUTHBANK, SUNPHARMA, TATACHEM, TATAELXSI, TATAMOTORS, TATAPOWER, TATASTEEL, TCS, TECHM, TITAGARH, TITAN, TVSMOTOR, UNIONBANK, UPL, VEDL, VOLTAS, WIPRO, YESBANK, ZEEL, ZYDUSLIFE",98
2016-01-29,"ADANIENSOL, ADANIENT, ADANIPORTS, ADANIPOWER, ADANITRANS, AMBUJACEM, ANANTRAJ, APOLLOTYRE, ASHOKLEY, ASIANPAINT, AUROPHARMA, AXISBANK, BAJFINANCE, BANKBARODA, BEL, BHARTIARTL, BHEL, BIOCON, BPCL, CANBK, CESC, CGPOWER, CIPLA, COALINDIA, COFORGE, DABUR, DCBBANK, DELTACORP, DLF, DRREDDY, EXIDEIND, FEDERALBNK, GAIL, GMRINFRA, GSFC, HAVELLS, HCLTECH, HDFCBANK, HFCL, HINDALCO, HINDUNILVR, HINDZINC, ICICIBANK, IDBI, IDFCFIRSTB, INDHOTEL, INDIGO, INDUSINDBK, INDUSTOWER, INFY, INTELLECT, IOB, IOC, ITC, JINDALSTEL, JSWENERGY, JSWSTEEL, JUBLFOOD, KARURVYSYA, LICHSGFIN, LT, M&M, MANAPPURAM, MANINFRA, MARICO, MOTHERSON, NBCC, NETWORK18, NHPC, NMDC, NTPC, ONGC, PETRONET, PFC, PNB, POWERGRID, PRAJIND, PTC, RCF, RCOM, RECLTD, RELIANCE, RPOWER, SAIL, SBIN, SHRIRAMFIN, SJVN, SOUTHBANK, SUNPHARMA, TATACHEM, TATAELXSI, TATAMOTORS, TATAPOWER, TATASTEEL, TCS, TECHM, TITAGARH, TITAN, TORNTPOWER, TVSMOTOR, UNIONBANK, UPL, VEDL, VOLTAS, WIPRO, YESBANK, ZEEL, ZYDUSLIFE",108
2016-02-29,"ABFRL, ADANIENT, ADANIPORTS, ADANIPOWER, AMBUJACEM, APOLLOTYRE, ASHOKLEY, AUROPHARMA, AXISBANK, BAJFINANCE, BANKBARODA, BEL, BHARTIARTL, BHEL, BIOCON, BPCL, CANBK, CESC, CGPOWER, CIPLA, COALINDIA, DABUR, DLF, DRREDDY, EXIDEIND, FEDERALBNK, GAIL, GMRINFRA, HAVELLS, HCLTECH, HDFCBANK, HFCL, HINDALCO, HINDUNILVR, ICICIBANK, IDBI, IDFCFIRSTB, INDIGO, INDUSINDBK, INDUSTOWER, INFY, IOB, IOC, ITC, JINDALSTEL, JSWENERGY, JSWSTEEL, JUBLFOOD, JUSTDIAL, LICHSGFIN, LT, LUPIN, M&M, MANAPPURAM, MARICO, MOTHERSON, NBCC, NHPC, NMDC, NTPC, ONGC, PETRONET, PFC, PIDILITIND, PNB, POWERGRID, PTC, RCOM, RECLTD, RELIANCE, RPOWER, SAIL, SBIN, SHRIRAMFIN, SOUTHBANK, SUNPHARMA, TATACHEM, TATAELXSI, TATAMOTORS, TATAPOWER, TATASTEEL, TCS, TECHM, TEXRAIL, TITAGARH, TITAN, TVSMOTOR, UNIONBANK, UPL, VEDL, VOLTAS, WIPRO, YESBANK, ZEEL, ZYDUSLIFE",95
2016-03-31,"ABFRL, ADANIENT, ADANIPORTS, ADANIPOWER, AMBUJACEM, APOLLOTYRE, ASHOKLEY, ASIANPAINT, AUROPHARMA, AXISBANK, BAJFINANCE, BANKBARODA, BEL, BHARTIARTL, BHEL, BIOCON, BPCL, BSOFT, CANBK, CESC, CGPOWER, CIPLA, COALINDIA, COFORGE, CONCOR, DABUR, DELTACORP, DLF, DRREDDY, FEDERALBNK, GAIL, GMRINFRA, GODREJCP, HAVELLS, HCLTECH, HDFCBANK, HFCL, HINDALCO, HINDUNILVR, HINDZINC, ICICIBANK, IDBI, IDFCFIRSTB, INDUSINDBK, INDUSTOWER, INFY, INTELLECT, IOB, IOC, ITC, JINDALSTEL, JSWENERGY, JSWSTEEL, JUBLFOOD, JUSTDIAL, KOTAKBANK, LICHSGFIN, LT, LUPIN, M&M, MANAPPURAM, MARICO, MOTHERSON, NATIONALUM, NBCC, NESTLEIND, NHPC, NMDC, NTPC, ONGC, PETRONET, PFC, PNB, POWERGRID, PTC, RCF, RCOM, RECLTD, RELIANCE, RPOWER, SAIL, SBIN, SHRIRAMFIN, SOUTHBANK, SUNPHARMA, TATAELXSI, TATAMOTORS, TATAPOWER, TATASTEEL, TCS, TECHM, TITAGARH, TITAN, TORNTPOWER, TVSMOTOR, UNIONBANK, UPL, VEDL, VOLTAS, WIPRO, YESBANK, ZEEL, ZYDUSLIFE",103
2016-04-29,"ABFRL, ADANIENSOL, ADANIENT, ADANIPORTS, ADANIPOWER, ADANITRANS, AMBUJACEM, ANANTRAJ, APOLLOTYRE, ASHOKLEY, AUROPHARMA, AXISBANK, BAJFINANCE, BANKBARODA, BEL, BHARTIARTL, BHEL, BIOCON, BPCL, BSOFT, CANBK, CESC, CGPOWER, CIPLA, COALINDIA, CONCOR, DABUR, DCBBANK, DELTACORP, DLF, DRREDDY, EXIDEIND, FEDERALBNK, GAIL, GMRINFRA, HAVELLS, HCLTECH, HDFCBANK, HFCL, HINDALCO, HINDUNILVR, HINDZINC, ICICIBANK, IDBI, IDFCFIRSTB, INDUSINDBK, INDUSTOWER, INFY, IOB, IOC, ITC, JINDALSTEL, JSWENERGY, JSWSTEEL, JUBLFOOD, JUSTDIAL, KOTAKBANK, LICHSGFIN, LT, LUPIN, M&M, MANAPPURAM, MARICO, MARUTI, MOTHERSON, NATIONALUM, NBCC, NHPC, NMDC, NTPC, ONGC, PETRONET, PFC, PNB, POWERGRID, PTC, RCF, RCOM, RECLTD, RELIANCE, RPOWER, SAIL, SBIN, SHRIRAMFIN, SOUTHBANK, SUNPHARMA, TATACHEM, TATAELXSI, TATAMOTORS, TATAPOWER, TATASTEEL, TCS, TECHM, TITAN, TVSMOTOR, UNIONBANK, UPL, VEDL, VOLTAS, WIPRO, YESBANK, ZEEL",102
2016-05-31,"ABFRL, ADANIENSOL, ADANIENT, ADANIPORTS, ADANIPOWER, ADANITRANS, AMBUJACEM, ANANTRAJ, APOLLOTYRE, ASHOKLEY, ASIANPAINT, AUROPHARMA, AXISBANK, BAJFINANCE, BANKBARODA, BEL, BHARTIARTL, BHEL, BIOCON, BPCL, BSOFT, CANBK, CASTROLIND, CESC, CGPOWER, CIPLA, COALINDIA, DABUR, DLF, DRREDDY, EICHERMOT, EXIDEIND, FEDERALBNK, GAIL, GMRINFRA, GSFC, HAVELLS, HCLTECH, HDFCBANK, HFCL, HINDALCO, HINDUNILVR, HINDZINC, ICICIBANK, IDBI, IDFCFIRSTB, INDUSINDBK, INDUSTOWER, INFY, IOB, IOC, ITC, JINDALSTEL, JSWENERGY, JSWSTEEL, JUBLFOOD, JUSTDIAL, KOTAKBANK, LICHSGFIN, LT, LUPIN, M&M, MANAPPURAM, MOTHERSON, NBCC, NHPC, NMDC, NTPC, ONGC, PETRONET, PFC, PIDILITIND, PNB, POWERGRID, PTC, RCOM, RECLTD, RELIANCE, RPOWER, SAIL, SBIN, SHRIRAMFIN, SOUTHBANK, SRF, SUNPHARMA, TATAMOTORS, TATAPOWER, TATASTEEL, TCS, TECHM, TITAN, TVSMOTOR, UNIONBANK, UPL, VEDL, VGUARD, VOLTAS, WIPRO, YESBANK, ZEEL",100
2016-06-30,"ABFRL, ADANIENT, ADANIPORTS, ADANIPOWER, AMBUJACEM, ANANTRAJ, APOLLOTYRE, ASHOKLEY, AUROPHARMA, AXISBANK, BAJAJFINSV, BAJFINANCE, BANKBARODA, BEL, BHARTIARTL, BHEL, BIOCON, BPCL, BSOFT, CANBK, CASTROLIND, CENTRALBK, CESC, CGPOWER, CHOLAFIN, CIPLA, COALINDIA, CROMPTON, DABUR, DELTACORP, DHANBANK, DLF, DRREDDY, EXIDEIND, FEDERALBNK, GAIL, GMRINFRA, HAVELLS, HCLTECH, HDFCBANK, HFCL, HINDALCO, HINDUNILVR, ICICIBANK, IDBI, IDFCFIRSTB, INDUSTOWER, INFY, IOB, IOC, ITC, JINDALSTEL, JSWENERGY, JSWSTEEL, JUBLFOOD, JUSTDIAL, KOTAKBANK, LICHSGFIN, LT, LUPIN, M&M, MANAPPURAM, MANINFRA, MFSL, MOTHERSON, NBCC, NHPC, NMDC, NTPC, ONGC, PETRONET, PFC, PNB, POWERGRID, PTC, RCF, RCOM, RECLTD, RELIANCE, RPOWER, SAIL, SBIN, SHRIRAMFIN, SOUTHBANK, SUNPHARMA, TATAMOTORS, TATAPOWER, TATASTEEL, TCS, TECHM, TITAN, TVSMOTOR, UNIONBANK, UPL, VEDL, VOLTAS, WELCORP, WIPRO, YESBANK, ZEEL",100
2016-07-29,"ABFRL, ADANIENSOL, ADANIENT, ADANIPORTS, ADANIPOWER, ADANITRANS, AMBUJACEM, ANANTRAJ, APOLLOTYRE, ASHOKLEY, ASIANPAINT, AUROPHARMA, AXISBANK, BAJAJFINSV, BAJFINANCE, BANKBARODA, BEL, BHARTIARTL, BHEL, BIOCON, BPCL, BSOFT, CANBK, CASTROLIND, CESC, CGPOWER, CIPLA, COALINDIA, COFORGE, COROMANDEL, DABUR, DCBBANK, DELTACORP, DHANBANK, DLF, DRREDDY, EXIDEIND, FEDERALBNK, GAIL, GMRINFRA, HAVELLS, HCLTECH, HDFCBANK, HFCL, HINDALCO, HINDUNILVR, HINDZINC, ICICIBANK, IDBI, IDFCFIRSTB, INDHOTEL, INDUSINDBK, INDUSTOWER, INFY, IOB, IOC, ITC, JINDALSTEL, JSWENERGY, JSWSTEEL, JUBLFOOD, KARURVYSYA, KOTAKBANK, LICHSGFIN, LT, LTFOODS, LUPIN, M&M, MANAPPURAM, MARICO, MFSL, MOTHERSON, NATIONALUM, NBCC, NHPC, NMDC, NTPC, ONGC, PETRONET, PFC, PNB, POWERGRID, PRAJIND, PTC, RCF, RCOM, RECLTD, RELIANCE, RPOWER, SAIL, SBIN, SHRIRAMFIN, SOUTHBANK, SUNPHARMA, TATAMOTORS, TATAPOWER, TATASTEEL, TCS, TECHM, TVSMOTOR, UNIONBANK, UPL, VEDL, VOLTAS, WIPRO, YESBANK, ZEEL, ZYDUSLIFE",108
2016-08-31,"ABFRL, ADANIENSOL, ADANIENT, ADANIPORTS, ADANIPOWER, ADANITRANS, AMBUJACEM, ANANTRAJ, APOLLOTYRE, ASHOKLEY, AUROPHARMA, AXISBANK, BAJAJFINSV, BAJFINANCE, BANKBARODA, BEL, BHARTIARTL, BHEL, BIOCON, BPCL, BSOFT, CANBK, CASTROLIND, CENTRALBK, CESC, CGPOWER, CIPLA, COALINDIA, COFORGE, DABUR, DELTACORP, DLF, DRREDDY, EXIDEIND, FEDERALBNK, GAIL, GMRINFRA, GRASIM, HAVELLS, HCLTECH, HDFCBANK, HFCL, HINDALCO, HINDZINC, ICICIBANK, IDBI, IDFCFIRSTB, INDHOTEL, INDIANB, INDUSTOWER, INFY, IOB, IOC, ITC, JINDALSTEL, JSWENERGY, JSWSTEEL, JUBLFOOD, JUSTDIAL, KOTAKBANK, LICHSGFIN, LT, LUPIN, M&M, MANAPPURAM, MANINFRA, MARICO, MOTHERSON, MUTHOOTFIN, NBCC, NHPC, NMDC, NTPC, ONGC, PETRONET, PFC, PIDILITIND, PNB, POWERGRID, PRAJIND, PTC, RAIN, RCOM, RECLTD, RELIANCE, RPOWER, SAIL, SBIN, SHRIRAMFIN, SOUTHBANK, SRF, SUNPHARMA, TATACHEM, TATACOMM, TATAMOTORS, TATAPOWER, TATASTEEL, TCS, TECHM, TITAGARH, TITAN, TVSMOTOR, UNIONBANK, UPL, VEDL, VOLTAS, WIPRO, YESBANK, ZEEL, ZYDUSLIFE",110
